GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet
1000116.0,110071159494.0,2023.0,Harlem River Yard,680 780E 132ND ST,BRONX,NY,10454,Bronx,NEW YORK POWER AUTHORITY,"250 Martine Avenue, Apt 2E",White Plains,NY,10601,100.0,221112.0,1000116,40.7989,-73.9147,Direct Point Emitters
1000117.0,110021090905.0,2023.0,"West Valley Power, LLC",5935 WEST 4700 SOUTH,WEST VALLEY CITY,UT,84170,Salt Lake,UTAH MUNICIPAL POWER AGENCY (INC),696 West 100 S,Spanish Fork,UT,84660,100.0,221112.0,1000117,40.6663,-112.031,Direct Point Emitters
1000118.0,110038098769.0,2023.0,Solway Plant,7707 CENTERLINE ROAD NW,SOLWAY,MN,56678,Beltrami,OTTER TAIL CORP,215 South Cascade Street,Fergus Falls,MN,56537,100.0,221112.0,1000118,47.5444,-95.1297,Direct Point Emitters
1000119.0,110012514476.0,2023.0,Hoosier Energy Lawrence Co Station,1000 S OLD PALESTINE ROAD,MITCHELL,IN,47446,Lawrence,HOOSIER ENERGY REC INC,2501 South Cooperative Way,Bloomington,IN,47402,100.0,221112.0,1000119,38.8003,-86.4511,Direct Point Emitters
1000120.0,110071159495.0,2023.0,Evander Andrews Power Complex,1862 NW Mashburn Road,Mountain Home,ID,83647,Elmore,IDACORP INC,1221 West Idaho Street,Boise,ID,83702,100.0,221112.0,1000120,43.1794,-115.7328,Direct Point Emitters
1000121.0,110021346792.0,2023.0,Warren F. Sam Beasley Pwr Station,217 ARTISAN DRIVE,SMYRNA,DE,19977,Kent,DELAWARE MUNICIPAL ELECTRIC COORPORATION,22 Artisan Drive,Smyrna,DE,19977,100.0,221112.0,1000121,39.2798,-75.6246,Direct Point Emitters
1000122.0,110000529376.0,2023.0,"Gilroy Energy Center, LLC for King City",51 DON BATES WAY,KING CITY,CA,93930,Monterey,CPN MANAGEMENT LP,"40 Beechwood Road,",Summit,NJ,07901,100.0,221112.0,1000122,36.225,-121.1278,Direct Point Emitters
1000123.0,110000524969.0,2023.0,Yuba City Energy Center,875 NORTH WALTON AVE,YUBA CITY,CA,95993,Sutter,CPN MANAGEMENT LP,"40 Beechwood Road,",Summit,NJ,07901,100.0,221112.0,1000123,39.1365,-121.6397,Direct Point Emitters
1000124.0,110042043384.0,2023.0,US Steel (Clairton Coke),400 STATE ST,CLAIRTON,PA,15025,Allegheny,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100.0,324199.0,1000124,40.3097,-79.8819,Direct Point Emitters
1000125.0,110024408256.0,2023.0,Ackerman Combined Cycle,2510 PENSACOLA ROAD,ACKERMAN,MS,39735,Choctaw,US GOVERNMENT,,,,,,221112.0,1000125,33.38,-89.2091,Direct Point Emitters
1000127.0,110012565884.0,2023.0,Bethlehem Power Plant,2254 APPLEBUTTER ROAD,BETHLEHEM,PA,18015,Northampton,CPN MANAGEMENT LP,40 Beechwood Road,Summit,NJ,07901,100.0,221112.0,1000127,40.6175,-75.3147,Direct Point Emitters
1000128.0,110070469332.0,2023.0,Indigo Generation Facility,63500 19TH AVE,NORTH PALM SPRINGS,CA,92258,Riverside,MITSUBISHI CORP (AMERICAS),"655 Third Avenue, 5Th Floor",New York,NY,10017,100.0,221112.0,1000128,33.9114,-116.5533,Direct Point Emitters
1000129.0,110012143304.0,2023.0,AL Sandersville,1600 MILLS LINDSEY SCHOOL ROAD,WARTHEN,GA,31094,Washington,AL SANDERSVILLE LLC,1600 Mills Lindsey School Road,Warthen,GA,31094,100.0,221112.0,1000129,33.1189,-82.8608,Direct Point Emitters
1000130.0,110040966078.0,2023.0,Hanford Energy Park Peaker,10550 IDAHO AVE,HANFORD,CA,93230,Kings,MIDDLE RIVER POWER LLC,"200 W Madison Street, Suite 3810",Chicago,IL,60606,100.0,221112.0,1000130,36.2689,-119.6469,Direct Point Emitters
1000131.0,110055053347.0,2023.0,Bayswater Peaking Facility,14-25 BAY 24TH ST,FAR ROCKAWAY,NY,11691,Queens,MPH ROCKAWAY PEAKERS HOLDCO LLC,"4747 Bethesda Avenue, Suite 1220",Bethesda,MD,20814,100.0,221112.0,1000131,40.6106,-73.7614,Direct Point Emitters
1000132.0,110071161591.0,2023.0,Astoria Gas Turbine Power,31 01 20TH AVE,ASTORIA,NY,11105,Queens,NRG ENERGY INC,910 Louisiana Street,Houston,TX,77002,100.0,221112.0,1000132,40.7864,-73.9133,Direct Point Emitters
1000133.0,110012236507.0,2023.0,Pastoria Energy Facility,39789 EDMONSTON PUMPING PLANT,LEBEC,CA,93243,Kern,CPN MANAGEMENT LP,"40 Beechwood Road,",Summit,NJ,07901,100.0,221112.0,1000133,34.9556,-118.844,Direct Point Emitters
1000134.0,110001086547.0,2023.0,US GYPSUM - ALIQUIPPA PLANT,1 WOODLAWN ROAD,ALIQUIPPA,PA,15001,BEAVER COUNTY,USG CORP,550 W. Adams Street,Chicago,IL,60661,100.0,327420.0,1000134,40.6278,-80.2389,Direct Point Emitters
1000135.0,110015743800.0,2023.0,"LSP University Park, LLC",787 INDUSTRIAL DRIVE,UNIVERSITY PARK,IL,60466,Will,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112.0,1000135,41.4426,-87.7515,Direct Point Emitters
1000136.0,110013294087.0,2023.0,Riverside Energy Center,1401 W B R TOWN LINE ROAD,BELOIT,WI,53511,Rock,Adams-Columbia Electric Cooperative,401 E Lake Street,Friendship,WI,53934,4.5,221112.0,1000136,42.5835,-89.0351,Direct Point Emitters
1000137.0,110071159238.0,2023.0,ST. CROIX VALLEY NATURAL GAS CO.,415 S. SECOND ST.,RIVER FALLS,WI,54022,PIERCE COUNTY,ST CROIX VALLEY NATURAL GAS CO INC,415 S. Second St.,River Falls,WI,54022,100.0,221210.0,1000137,,,
1000138.0,110006764171.0,2023.0,Lawrenceburg Energy Facility,582 W EADS PARKWAY,LAWRENCEBURG,IN,47025,Dearborn,LIGHTSTONE GENERATION LLC,500 Alexander Park Drive,Princeton,NJ,08540,100.0,221112.0,1000138,39.0913,-84.8667,Direct Point Emitters
1000140.0,110071161996.0,2023.0,SONNEBORN LLC/PETROLIA PLT,100 SONNEBORN LN,PETROLIA,PA,16050,BUTLER COUNTY,HF SINCLAIR CORP,"2828 N Harwood, Sutie 1300",Dallas,TX,75201,100.0,324199.0,1000140,41.01,-79.72,Direct Point Emitters
1000141.0,110031381109.0,2023.0,Blue Spruce Energy Center,1751 N POWHATON RD,AURORA,CO,80019,Adams,XCEL ENERGY INC,414 Nicollet Mall,Minneapolis,MN,55401,100.0,221112.0,1000141,39.7436,-104.68,Direct Point Emitters
1000143.0,110007162355.0,2023.0,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,800 NE 15TH ST,OKLAHOMA CITY,OK,73104,OKLAHOMA COUNTY,UNIVERSITY OF OKLAHOMA,660 Parrington Oval,Norman,OK,73019,100.0,611310.0,1000143,35.48447,-97.49865,Direct Point Emitters
1000144.0,110055650371.0,2023.0,Chehalis Generation Facility,1813 BISHOP ROAD,CHEHALIS,WA,98532,Lewis,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,221112.0,1000144,46.6226,-122.9145,Direct Point Emitters
1000145.0,110071159499.0,2023.0,Harrison County Power Project,12039 SH 43 SOUTH,MARSHALL,TX,75670,Harrison,NORTHEAST TEXAS ELECTRIC COOPERATIVE INC,"2221 H G Mosley Parkway, #100",Longview,TX,75604,55.0,221112.0,1000145,32.3958,-94.4361,Direct Point Emitters
1000146.0,110017810662.0,2023.0,Lower Mount Bethel Energy,6079 DU PUES FERRY ROAD,BANGOR,PA,18013,Northampton,TALEN ENERGY CORP,"1725 Hughes Landing Blvd, Suite 800",The Woodlands,TX,77380,100.0,221112.0,1000146,40.8011,-75.105,Direct Point Emitters
1000147.0,110065165662.0,2023.0,Larkspur Energy Faciity,9355 OTAY MESA ROAD,SAN DIEGO,CA,92154,San Diego,MITSUBISHI CORP (AMERICAS),"655 Third Avenue, 5Th Floor",New York,NY,10017,100.0,221112.0,1000147,32.5672,-116.9444,Direct Point Emitters
1000148.0,110012215913.0,2023.0,"Chambersburg Units 12,13",ALLEMAN ROAD,CHAMBERSBURG,PA,17201,Franklin,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112.0,1000148,39.8668,-77.6859,Direct Point Emitters
1000150.0,110024419244.0,2023.0,Chuck Lenzie Generating Station,11405 US HIGHWAY 93,APEX,NV,89124,Clark,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,221112.0,1000150,36.3853,-114.9228,Direct Point Emitters
1000151.0,110017994376.0,2023.0,Peno Creek Energy Center,16303 PIKE 43,BOWLING GREEN,MO,63334,Pike,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100.0,221112.0,1000151,39.3531,-91.2295,Direct Point Emitters
1000152.0,110071159614.0,2023.0,Crossroads Energy Center (CPU),240 HICKS ST,CLARKSDALE,MS,38614,Coahoma,CLARKSDALE PUBLIC UTILITIES COMMISSION,416 Third Street,Clarksdale,MS,38614,100.0,221112.0,1000152,34.183,-90.5621,Direct Point Emitters
1000153.0,110044905216.0,2023.0,"Hanging Rock Power Company, LLC",1395 COUNTY RD 1A,IRONTON,OH,45638,Lawrence,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112.0,1000153,38.5731,-82.7833,Direct Point Emitters
1000156.0,110066942526.0,2023.0,Cleveland-Cliffs Steel LLC,3210 WATLING ST,EAST CHICAGO,IN,46312,Lake,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100.0,331110.0,1000156,41.68,-87.4264,Direct Point Emitters
1000157.0,110071159594.0,2023.0,Hardin Generating Station,RT 1 BX 1144A SUGAR FACTORY RD,HARDIN,MT,59034,Big Horn,HEOROT POWER HOLDINGS LLC,9 Federal Street,Easton,MD,21601,100.0,221112.0,1000157,45.7578,-107.6,Direct Point Emitters
1000158.0,110007235269.0,2023.0,Ascend (Decatur Plant),1050 CHEMSTRAND AVENUE,DECATUR,AL,35601,Morgan,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,"1010 Travis Street, Suite 900",Houston,TX,77002,100.0,325199.0,1000158,34.6339,-87.0244,Direct Point Emitters
1000159.0,110000366318.0,2023.0,US Steel (Fairfield Works),5700 VALLEY ROAD,FAIRFIELD,AL,35064,Jefferson,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100.0,331110.0,1000159,33.4833,-86.9261,Direct Point Emitters
1000161.0,110001187876.0,2023.0,Redding Power Plant,17120 CLEAR CREEK ROAD,REDDING,CA,96001,Shasta,CITY OF REDDING CALIFORNIA,777 Cypress Ave,Redding,CA,96001,100.0,221112.0,1000161,40.5083,-122.4253,Direct Point Emitters
1000162.0,110022766096.0,2023.0,Lordsburg Generating Station,2 POWER PLANT ROAD,LORDSBURG,NM,88045,Hidalgo,PNM RESOURCES INC,414 Silver Avenue Sw,Albuquerque,NM,87102,100.0,221112.0,1000162,32.3494,-108.6975,Direct Point Emitters
1000163.0,110010431648.0,2023.0,Mill Creek Combustion Turbine Sta,317 ELM ROAD,BLACKSBURG,SC,29702,Cherokee,DUKE ENERGY CORP,550 S Tryon Street,Charlotte,NC,28202,100.0,221112.0,1000163,35.1597,-81.4306,Direct Point Emitters
1000165.0,110071159595.0,2023.0,Purdue University-Wade Utility,419 South Grant Street,West Lafayette,IN,47907,Tippecanoe,STATE OF INDIANA,200 West Washington Street,Indianapolis,IN,46204,100.0,611310.0,1000165,40.4172,-86.9117,Direct Point Emitters
1000166.0,110037266990.0,2023.0,"WestRock Kraft Paper, LLC",100 GASTON ROAD,ROANOKE RAPIDS,NC,27870,Halifax,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322120.0,1000166,36.4769,-77.6414,Direct Point Emitters
1000168.0,110040566633.0,2023.0,Washington Power Generation LLC,859 ST RT 83,BEVERLY,OH,45715,Washington,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100.0,221112.0,1000168,39.5798,-81.6571,Direct Point Emitters
1000169.0,110007399396.0,2023.0,Raccoon Creek Power Plant,676 CYPRESS DRIVE,FLORA,IL,62839,Clay,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100.0,221112.0,1000169,38.6996,-88.5392,Direct Point Emitters
1000170.0,110021167011.0,2023.0,Newington Energy,200 SHATTUCK WAY,NEWINGTON,NH,3801,Rockingham,ESSENTIAL POWER LLC,"13860 Ballantyne Corporate Place, Suite 300",Charlotte,NC,28277,100.0,221112.0,1000170,43.1047,-70.8044,Direct Point Emitters
1000171.0,110014338537.0,2023.0,Choctaw County Gen,2446 HIGHWAY 407 WEST,FRENCH CAMP,MS,39745,Choctaw,ENTERGY CORP,"639 Loyola Ave, Suite 300",New Orleans,LA,70113,100.0,221112.0,1000171,33.2881,-89.4201,Direct Point Emitters
1000173.0,110015836069.0,2023.0,DTE East China,4490 NORTH RIVER RD,EAST CHINA,MI,48054,Saint Clair,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100.0,221112.0,1000173,42.774,-82.4818,Direct Point Emitters
1000174.0,110022531606.0,2023.0,"Buchanan Units 1, 2",RT 626 OFF RT 460,KEEN MOUNTAIN,VA,24631,Buchanan,"LS Power Development, LLC","One Tower Center Blvd., 21st Floor",East Brunswick,NJ,08816,100.0,221112.0,1000174,37.1753,-81.9617,Direct Point Emitters
1000175.0,110013666425.0,2023.0,Los Esteros Critical Energy Fac,800 THOMAS FOON CHEW WAY,SAN JOSE,CA,95134,Santa Clara,CPN MANAGEMENT LP,"40 Beechwood Road,",Summit,NJ,07901,100.0,221112.0,1000175,37.425,-121.9319,Direct Point Emitters
1000176.0,110043969738.0,2023.0,LAKE COUNTY CENTRAL PHASE I LANDFILL,13130 COUNTY LANDFILL ROAD,TAVARES,FL,32778,LAKE COUNTY,Lake County Board of County Commissioners,P.O Box 7800,Tavares,FL,32778,100.0,562212.0,1000176,28.76165,-81.738,Direct Point Emitters
1000179.0,110070795039.0,2023.0,Bernville Station,306 Station Rd,Robesonia,PA,19551,Berks,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210.0,1000179,40.4092,-76.1511,Direct Point Emitters
1000180.0,110010283273.0,2023.0,Shermans Dale Station,425 TEXAS EASTERN RD,SHERMANS DALE,PA,17090,Perry,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210.0,1000180,40.3439,-77.1628,Direct Point Emitters
1000181.0,110014356990.0,2023.0,Pyramid Generating Station,53 RAMOS FARMS ROAD,LORDSBURG,NM,88045,Hidalgo,TRI-STATE GENERATION & TRANSMISSION ASSOC INC,1100 W. 116Th Avenue,Westminster,CO,80234,100.0,221112.0,1000181,32.2363,-108.5494,Direct Point Emitters
1000182.0,110067391067.0,2023.0,Kalkaska Ct Project #1,1750 PROUGH ROAD SW,KALKASKA,MI,49646,Kalkaska,MICHIGAN PUBLIC POWER AGENCY,809 Centennial Way,Lansing,MI,48917,100.0,221112.0,1000182,44.6889,-85.2019,Direct Point Emitters
1000183.0,110000395117.0,2023.0,Pixelle Specialty Solutions LLC,232 East 8th Street,CHILLICOTHE,OH,45601,Ross,PIXELLE SPECIALTY SOLUTIONS LLC,228 South Main Street,Spring Grove,PA,17362,100.0,322120.0,1000183,39.3265,-82.9744,Direct Point Emitters
1000184.0,110001867132.0,2023.0,DARTCO OF TEXAS WAXAHACHIE SITE,850 SOLON ROAD,WAXAHACHIE,TX,75165,ELLIS COUNTY,DART CONTAINER CORP,500 Hogsback Road,Mason,MI,48854,100.0,326140.0,1000184,32.426944,-96.85,Direct Point Emitters
1000185.0,110015663735.0,2023.0,Magnet Cove Generating Station,410 HENDERSON ROAD,MALVERN,AR,72104,Hot Spring,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100.0,221112.0,1000185,34.4304,-92.8333,Direct Point Emitters
1000186.0,110000393333.0,2023.0,Procter & Gamble Company - Ivorydale,5201 SPRING GROVE AVE,CINCINNATI,OH,45217,Hamilton,THE PROCTER & GAMBLE CO,1 Procter And Gamble Plaza,Cincinnati,OH,45202,81.3,325611.0,1000186,39.1756,-84.5022,Direct Point Emitters
1000190.0,110011385571.0,2023.0,Silver Creek Generating Plant,217 MOSES LANE,PRENTISS,MS,39474,Jefferson Davis,COOPERATIVE ENERGY A MISSISSIPPI ELECTRIC COOPERATIVE,7037 Us Hwy 49,Hattiesburg,MS,39402,100.0,221112.0,1000190,31.6004,-89.9468,Direct Point Emitters
1000191.0,110001516878.0,2023.0,BUTLER COUNTY LANDFILL INCORPORATED,3588 R RD,DAVID CITY,NE,68632,BUTLER COUNTY,WASTE CONNECTIONS US INC,"3 Waterway Square Place, Suite 110",The Woodlands,TX,77380,100.0,562212.0,1000191,41.258598,-97.037286,Direct Point Emitters
1000192.0,110058928424.0,2023.0,Labadie,226 LABADIE POWER PLANT ROAD,LABADIE,MO,63055,Franklin,AMEREN CORP,1901 Chouteau Avenue,St. Louis,MO,63101,100.0,221112.0,1000192,38.5583,-90.8361,Direct Point Emitters
1000193.0,110000583850.0,2023.0,INTERNATIONAL WAXES INC,45 Route 446,SMETHPORT,PA,16749,MCKEAN COUNTY,THE INTERNATIONAL GROUP INC,1100 East Main Street,Titusville,PA,16354-0128,100.0,324199.0,1000193,41.859383,-78.44517,Direct Point Emitters
1000196.0,110035614234.0,2023.0,International Paper - Pensacola Mill,375 Muscogee Rd,CANTONMENT,FL,32533,ESCAMBIA COUNTY,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100.0,322130.0,1000196,30.60539,-87.322938,Direct Point Emitters
1000197.0,110011457538.0,2023.0,NATIONAL BEEF PACKING CO L.L.C.,2000 EAST TRAIL STREET,DODGE CITY,KS,67801,FORD COUNTY,NBM US HOLDINGS INC,"12200 N Ambassador Drive, Suite 500",Kansas City,MO,64163,81.74,311611.0,1000197,37.748,-99.984806,Direct Point Emitters
1000198.0,110008054773.0,2023.0,LEHIGH WHITE CEMENT CO LLC,200 HOKES MILL ROAD,YORK,PA,17404,YORK COUNTY,LEHIGH WHITE CEMENT CO LLC,1601 Forum Place Suite 1110,West Palm Beach,FL,33401,100.0,327310.0,1000198,39.94778,-76.76918,Direct Point Emitters
1000201.0,110012629904.0,2023.0,UNIVERSITY OF TENNESSEE STEAM PLANT,1617 LAKE LOUDON BOULEVARD,KNOXVILLE,TN,37996,KNOX COUNTY,UNIVERSITY OF TENNESSEE,2040 Sutherland Avenue,Knoxville,TN,37996,100.0,611310.0,1000201,35.954053,-83.930007,Direct Point Emitters
1000203.0,110008694975.0,2023.0,Lakefield Junction Generating,2159 20TH AVE,TRIMONT,MN,56176,Martin,GREAT RIVER ENERGY,12300 Elm Creek Blvd N,Maple Grove,MN,55369,100.0,221112.0,1000203,43.7984,-94.8415,Direct Point Emitters
1000205.0,110071161799.0,2023.0,Okaloosa Gas District,364 Valparaiso Pkwy,Valparaiso,FL,32580,OKALOOSA COUNTY,OKALOOSA GAS DISTRICT,364 Valparaiso Pky,Valparaiso,FL,32580,100.0,221210.0,1000205,30.50967,-86.49619,LDC - Direct Emissions
1000206.0,110062000276.0,2023.0,Burrillville,54 Algonquin Lane,Pascoag,RI,2859,PROVIDENCE COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,100.0,486210.0,1000206,41.96763,-71.75379,Direct Point Emitters
1000207.0,110012561021.0,2023.0,Grays Harbor Energy Center,401 Keys Rd,Elma,WA,98541,GRAYS HARBOR COUNTY,INVENERGY LLC,"1 S. Wacker Drive, Suite 1800",Chicago,IL,60606,50.0,221112.0,1000207,46.9688,-123.48,Direct Point Emitters
1000211.0,110017390839.0,2023.0,Elk River,17845 EAST HIGHWAY 10,ELK RIVER,MN,55330,Sherburne,GREAT RIVER ENERGY,12300 Elm Creek Blvd N,Maple Grove,MN,55369,100.0,221112.0,1000211,45.2958,-93.5542,Direct Point Emitters
1000213.0,110043970744.0,2023.0,Trace Dehydration Facility,509 Natchez Trace Road,Canton,MS,39046,MADISON COUNTY,DENBURY INC,"5851 Legacy Circle, Suite 1200",Plano,TX,75024,100.0,211120.0,1000213,,,
1000214.0,110000592788.0,2023.0,Cleveland-Cliffs Steel Corporation,6500 N US HIGHWAY 231,ROCKPORT,IN,47635,SPENCER COUNTY,CLEVELAND-CLIFFS INC,"200 Public Square, Suite 3300",Cleveland,OH,44114,100.0,331110.0,1000214,37.9849,-87.0259,Direct Point Emitters
1000215.0,110030747645.0,2023.0,POLK COUNTY LANDFILL,3477 FM 942 W,LEGGETT,TX,77350,POLK COUNTY,POLK COUNTY AUTHORIZED AGENT,"101 WEST MILL STREET, SUIT 286",LIVINGSTON,TX,77351,100.0,562212.0,1000215,30.83268,-94.92369,Direct Point Emitters
1000216.0,110071161347.0,2023.0,Kekaha Landfill,6900D Kaumualii Highway,Kekaha,HI,96752,KAUAI COUNTY,COUNTY OF KAUAI HAWAII,"4444 Rice Street, Room 295",Lihue,HI,96766,100.0,562212.0,1000216,21.984865,-159.747301,Direct Point Emitters
1000217.0,110002225976.0,2023.0,"CHAMBERS OF MISSISSIPPI INC, CLEARVIEW ENVIRONMENTAL CONTROL FACILITY LANDFILL",2253 MUDLINE ROAD,LAKE,MS,39092,SCOTT COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1000217,32.226346,-89.372269,Direct Point Emitters
1000218.0,110013931763.0,2023.0,PINE RIDGE RECYCLING & DISPOSAL,5400 REX DR,WINTER GARDEN,FL,34787,ORANGE COUNTY,WASTE MANAGEMENT INC,"800 Capitol, Suite 3000",Houston,TX,77002,100.0,562212.0,1000218,28.487325,-81.651813,Direct Point Emitters
1000219.0,110000422524.0,2023.0,French Island,200 SOUTH BAINBRIDGE STREET,LA CROSSE,WI,54603,La Crosse,XCEL ENERGY INC,414 Nicollet Mall,Minneapolis,MN,55401,100.0,221112.0,1000219,43.8298,-91.26,Direct Point Emitters
1000222.0,110017414172.0,2023.0,Sumpter Plant,8509 RAWSONVILLE ROAD,BELLEVILLE,MI,48111,Wayne,WOLVERINE POWER SUPPLY COOPERATIVE INC,10125 W. Watergate Road,Cadillac,MI,49601,100.0,221112.0,1000222,42.167,-83.5318,Direct Point Emitters
1000223.0,110014336806.0,2023.0,Greater Des Moines Energy Center,4401A CARLISLE RD,PLEASANT HILL,IA,50317,Polk,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,221112.0,1000223,41.5563,-93.5283,Direct Point Emitters
1000228.0,110000350478.0,2023.0,International Paper - New Bern Mill,1785 Weyerhaeuser Road,Vanceboro,NC,28586,Craven,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100.0,322110.0,1000228,35.2081,-77.1242,Direct Point Emitters
1000229.0,110071161106.0,2023.0,Domtar Paper Company LLC - Plymouth,NC HWY 149 N,PLYMOUTH,NC,27962,Martin,DOMTAR CORP,234 Kingsley Park Dr.,Fort Mill,SC,29715,100.0,322110.0,1000229,35.8628,-76.7831,Direct Point Emitters
1000230.0,110009846480.0,2023.0,Blue Ridge Paper Products LLC,175 MAIN ST,CANTON,NC,28716,Haywood,EVERGREEN PACKAGING GROUP HOLDINGS INC,1900 W Field Court,Lake Forest,IL,60045,100.0,322110.0,1000230,35.535,-82.8411,Direct Point Emitters
1000232.0,110071161107.0,2023.0,Eastman Chemical Company,EASTMAN ROAD AND LINCOLN ST,KINGSPORT,TN,37662,Sullivan,Eastman Chemical Co,100 North Eastman Road,Kingsport,TN,37660,100.0,325211.0,1000232,36.5192,-82.535,Direct Point Emitters
1000233.0,110071161108.0,2023.0,US Steel (Edgar Thomson),13th Street and Braddock Avenue,Braddock,PA,15104,Allegheny,US STEEL CORP,600 Grant Street,Pittsburgh,PA,15219,100.0,331110.0,1000233,40.3925,-79.8564,Direct Point Emitters
1000234.0,110006710684.0,2023.0,The University of NC Chapel Hill,501 CAMERON AVE,CHAPEL HILL,NC,27599,Orange,STATE OF NORTH CAROLINA,2 South Salisbury St.,Raleigh,NC,27601-2903,100.0,611310.0,1000234,35.9069,-79.0617,Direct Point Emitters
1000236.0,110006010583.0,2023.0,Portside Energy,6290 US HWY 12,PORTAGE,IN,46368,Porter,PERC HOLDINGS 1 LLC,"2215 South York Road, Suite 202",Oak Brook,IL,60523,100.0,221122.0,1000236,41.6317,-87.1728,Direct Point Emitters
1000237.0,110013372974.0,2023.0,Sundance Power Plant,2060 SUNDANCE ROAD,CASA GRANDE,AZ,85228,Pinal,PINNACLE WEST CAPITAL CORP,400 N. 5Th Street,Phoenix,AZ,85004,100.0,221112.0,1000237,32.9285,-111.5899,Direct Point Emitters
1000240.0,110000359950.0,2023.0,"SP Fiber Technologies Southeast, LLC",709 PAPERMILL ROAD,DUBLIN,GA,31027,LAURENS COUNTY,WESTROCK CO,"1000 Abernathy Road Ne, Suite 125",Atlanta,GA,30328,100.0,322120.0,1000240,32.504129,-82.844859,Direct Point Emitters
1000241.0,110009523319.0,2023.0,Kyrene Generating Station,7005 S KYRENE RD,TEMPE,AZ,85283,Maricopa,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT,1500 N Mill Avenue,Tempe,AZ,85281,100.0,221112.0,1000241,33.3544,-111.9364,Direct Point Emitters
1000243.0,110000790653.0,2023.0,Holcim (US) INC JOPPA PLANT,2500 PORTLAND RD,GRAND CHAIN,IL,62941,MASSAC COUNTY,HOLCIM PARTICIPATIONS (US) INC,"8700 W. Bryn Mawr Ave., Suite 300N",Chicago,IL,60631,100.0,327310.0,1000243,37.216805,-88.879849,Direct Point Emitters
1000244.0,110013329558.0,2023.0,Bennett Mountain Power Project,2750 NE Industrial Way,Mountain Home,ID,83647,Elmore,IDACORP INC,1221 West Idaho Street,Boise,ID,83702,100.0,221112.0,1000244,43.147,-115.6671,Direct Point Emitters
1000245.0,110022357251.0,2023.0,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",17950 98TH ST SE,FAIRMOUNT,ND,58030,RICHLAND COUNTY,Enbridge (US) Inc,915 North Eldridge Parkway,Houston,TX,77079,50.0,486210.0,1000245,45.993367,-96.648999,Direct Point Emitters
1000246.0,110005972224.0,2023.0,Frank M Tait Station,2101 ARBOR BLVD,MORAINE,OH,45439,Montgomery,ROCKLAND POWER PARTNERS II LP,"24 Waterway Avenue, Suite 400",The Woodlands,TX,77380,100.0,221112.0,1000246,39.7281,-84.2103,Direct Point Emitters
1000247.0,110070878844.0,2023.0,SIGNAL MOUNTAIN CEMENT CO,1201 SUCK CREEK ROAD,CHATTANOOGA,TN,37405,HAMILTON COUNTY,RC LONESTAR INC,"100 Brodhead Road, Suite 230",Bethlehem,PA,18017,100.0,327310.0,1000247,35.101197,-85.345342,Direct Point Emitters
