GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet,owner
1008351.0,,2023.0,"EOG Resources, Inc. 430 Permian basin",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008351,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008352.0,,2023.0,"EOG Resources, Inc. 360 Anadarko basin",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008352,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008355.0,,2023.0,"TEP Rocky Mountain, LLC - 595 Piceance basin",1058 County Road 215,Parachute,CO,81635,,TERRA ENERGY PARTNERS LLC,"3050 Post Oak Boulevard, Suite 1500",Houston,TX,77056,100.0,211130.0,1008355,39.74893,-104.99342,Onshore Oil & Gas Prod.,other
1008378.0,,2023.0,"Crawley Petroleum Corporation, 360 Anadarko Basin","105 North Hudson, Suite 800",Oklahoma City,OK,73102,,Crawley Petroleum Corp,105 N Hudson Ave STE 800,Oklahoma City,OK,73102,100.0,211120.0,1008378,35.468128982684,-97.519818021692,Onshore Oil & Gas Prod.,other
1008383.0,110071161502.0,2023.0,Marathon Oil So. Oklahoma Folded Belt (AAPG 350),"7301 NW Expressway, Suite 225",Oklahoma City,OK,73132,OKLAHOMA COUNTY,MARATHON OIL CORP,5555 San Felipe Street,Houston,TX,77056,100.0,211120.0,1008383,35.558773,-97.638537,Onshore Oil & Gas Prod.,other
1008396.0,,2023.0,"EOG Resources, Inc. 515 Powder River basin",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008396,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008402.0,,2023.0,California Resources Production Corporation  San Joaquin Valley Basin 745,900 Old River Road,Bakersfield,CA,93311,,CALIFORNIA RESOURCES CORP,"27200 Tourney Road, Suite 200",Santa Clarita,CA,91355,100.0,211120.0,1008402,34.05893,-118.44336,Onshore Oil & Gas Prod.,other
1008405.0,,2023.0,California Resources Production Corporation  Sacramento Valley Basin 730,900 Old River Road,Bakersfield,CA,93311,,CALIFORNIA RESOURCES CORP,"27200 Tourney Road, Suite 200",Santa Clarita,CA,91355,100.0,211130.0,1008405,34.05893,-118.44336,Onshore Oil & Gas Prod.,other
1008407.0,,2023.0,Ovintiv USA Inc. 575.Uinta,"4 Waterway Square Place, Ste 100",The Woodlands,TX,77380,,OVINTIV INC,370 17Th St #1700,Denver,CO,80202,100.0,211120.0,1008407,30.16047,-95.455938,Onshore Oil & Gas Prod.,other
1008411.0,,2023.0,JMA Energy 360,1021 NW Grand BLvd,OKC,OK,73118,,JMA ENERGY CO LLC,1021 Nw Grand Blvd,Okc,OK,73118,100.0,211120.0,1008411,35.529964,-97.528757,Onshore Oil & Gas Prod.,other
1008412.0,110071159380.0,2023.0,Dilley Treating Facility,"28.596, -99.362",Cotulla,TX,78014,LA SALLE COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,211120.0,1008412,28.461253,-99.10135,Direct Point Emitters,THE WILLIAMS COS INC
1008432.0,110000534020.0,2023.0,Maljamar Gas Plant,1001 Conoco Road,Maljamar,NM,88264,LEA COUNTY,Durango Midstream LLC,"2002 Timberloch Place, Suite 110",The Woodlands,TX,77380,100.0,211130.0,1008432,32.813889,-103.771944,Direct Point Emitters,other
1008439.0,,2023.0,Javelin Energy Partners Management Gulf Coast Basin,"5221 N OConnor Blvd, Suite 1100",Irving,TX,75039,,VENADO OPERATING CO LLC,"13301 Galleria Circle, Suite 300",Austin,TX,78738,100.0,211120.0,1008439,29.77791,-95.5444,Onshore Oil & Gas Prod.,other
1008471.0,,2023.0,CRI 395 Williston,20 N Broadway,Oklahoma City,OK,73102,,CONTINENTAL RESOURCES INC,20 North Broadway,Oklahoma City,OK,73102,100.0,211120.0,1008471,35.4673582,-97.5140966,Onshore Oil & Gas Prod.,other
1008472.0,,2023.0,CRI 360 Anadarko,20 N Broadway,Oklahoma City,OK,73102,,CONTINENTAL RESOURCES INC,20 North Broadway,Oklahoma City,OK,73102,100.0,211120.0,1008472,35.4673582,-97.5140966,Onshore Oil & Gas Prod.,other
1008474.0,,2023.0,"MMGK Arkoma, LLC - ARKOMA Basin","13727 Noel Road, Suite 1200",Dallas,TX,75240,,MERIT MANAGEMENT GROUP K LP,"13727 Noel Road, Suite 1200",Dallas,TX,75240,100.0,211130.0,1008474,35.38671,-94.42448,Onshore Oil & Gas Prod.,other
1008475.0,,2023.0,EnverVest Operating L.L.C.- 430 HighMount Permian,"1100 Fannin Street, Suite 800",Houston,TX,77060,,LOEWS CORP,667 Madison Avenue,New York,NY,10065-8087,100.0,211130.0,1008475,29.94751,-95.40587,Onshore Oil & Gas Prod.,other
1008476.0,110071161503.0,2023.0,BPE GPRP Garden Creek,,Watford City,ND,58854,MCKENZIE COUNTY,ONEOK INC,100 West Fifth Street,Tulsa,OK,74103,100.0,211130.0,1008476,47.8502292405,-103.179836665,Direct Point Emitters,other
1008481.0,,2023.0,"Repsol Oil & Gas USA, LLC Appalachian basin (Eastern Overthrust area) - 160A",337 Daniel Zenker Drive,Horseheads,NY,14845,,REPSOL OIL & GAS USA LLC,50 Pennwood Place,Warrendale,PA,15086-6512,100.0,211130.0,1008481,42.15386448994,-76.913491774776,Onshore Oil & Gas Prod.,other
1008490.0,,2023.0,Hess Corporation - 395 - Williston Basin,1501 McKinney Street,Houston,TX,77010,,HESS CORP,1501 McKinney Street,HOUSTON,TX,77010,100.0,211120.0,1008490,29.75421,-95.36021,Onshore Oil & Gas Prod.,other
1008492.0,,2023.0,"BPX Energy Arkla Basin, AAPG Basin 230",501 Westlake Park Blvd.,Houston,TX,77079,,BP AMERICA INC,501 Westlake Park Blvd,Houston,TX,77079,100.0,211130.0,1008492,29.7531,-95.46212,Onshore Oil & Gas Prod.,other
1008498.0,110071162116.0,2023.0,City of Chanute - Utility Complex,1002 East 14th Street,Chanute,KS,66720,NEOSHO COUNTY,CITY OF CHANUTE KANSAS,101 S. Lincoln,Chanute,KS,66720,100.0,221210.0,1008498,37.690348,-95.401344,LDC - Direct Emissions,other
1008503.0,,2023.0,Coterra Energy 160A Appalachian (EOA),"Three Memorial City Plaza 840 Gessner Road, Suite 1400",Houston,TX,77024,,COTERRA ENERGY INC,"840 Gessner Road, Suite 1400",Houston,TX,77024,100.0,211130.0,1008503,29.77791,-95.5444,Onshore Oil & Gas Prod.,other
1008506.0,,2023.0,Mid-Gulf Coast Basin Code 210,217 W. capitol St,Jackson,MS,39201,,PRUET PRODUCTION CO,"217 West Capitol Street, Suite 201",Jackson,MS,39201,100.0,211120.0,1008506,32.30052,-90.19011,Onshore Oil & Gas Prod.,other
1008523.0,,2023.0,"Chesapeake Appalachia LLC, 160A - Appalachian Basin (Eastern Overthrust Area)",6100 N. Western Avenue,Oklahoma City,OK,73118,,CHESAPEAKE ENERGY CORP,6100 N Western Ave,Oklahoma City,OK,73118,100.0,211130.0,1008523,35.53376,-97.52976,Onshore Oil & Gas Prod.,other
1008527.0,,2023.0,"Chesapeake Operating LLC, 230 - Arkla Basin",6100 N. Western Avenue,Oklahoma City,OK,73118,,CHESAPEAKE ENERGY CORP,6100 N Western Ave,Oklahoma City,OK,73118,100.0,211130.0,1008527,35.53376,-97.52976,Onshore Oil & Gas Prod.,other
1008534.0,,2023.0,Eni US Operating Co. Inc. - Nikaitchuq & Oooguruk Development,3700 Centerpoint Dr. #500,Anchorage,AK,99503,,ENI PETROLEUM CO INC,"1201 Louisiana Street, Suite 3500",Houston,TX,77002,100.0,211120.0,1008534,70.51,-149.867,Onshore Oil & Gas Prod.,other
1008536.0,,2023.0,"TEP Barnett USA LLC, 415 - Strawn Basin",301 Commerce Dr. Suite 3701,Fort Worth,TX,76102,,TOTAL HOLDINGS USA INC,"1201 Louisiana Street, Suite 1800",Houston,TX,77002,100.0,211130.0,1008536,35.53376,-97.52976,Onshore Oil & Gas Prod.,other
1008540.0,,2023.0,Dugan Production Corp- San Juan Basin,709 E Murray Drive,Farmington,NM,87401,,DUGAN PRODUCTION CORP,709 E. Murray Drive,Famington,NM,87499,100.0,211130.0,1008540,36.71949,-108.19697,Onshore Oil & Gas Prod.,other
1008569.0,,2023.0,Citation Oil & Gas Corp. 350 South Oklahoma Folded Belt Province,14077 Cutten Road,Houston,TX,77069,,CITATION OIL & GAS CORP,14077 Cutten Road,Houston,TX,77069,100.0,211120.0,1008569,29.9788747370033,-95.5437547734233,Onshore Oil & Gas Prod.,other
1008577.0,,2023.0,Basin 395 North Dakota - OSP,1900 North Akard St.,Dallas,TX,75201,,Hunt Consolidated,1900 North Akard St,Dallas,TX,75201,100.0,211120.0,1008577,32.7871,-96.80262,Onshore Oil & Gas Prod.,other
1008587.0,,2023.0,Valence Operating Co 260 East Texas Basin,"600 Rockmead, Ste 200",Kingwood,TX,77339,,VALENCE OPERATING CO,"600 Rockmead, Suite 200",Kingwood,TX,77339,100.0,211130.0,1008587,30.0533,-95.24476,Onshore Oil & Gas Prod.,other
1008588.0,,2023.0,"Merit Energy Arkoma Basin, AAPG Basin 345",13727 Noel Drive,Dallas,TX,75240,,MERIT ENERGY CO LLC,"13727 Noel Road, Suite 500",Dallas,TX,75240,100.0,211130.0,1008588,29.752863,-95.459685,Onshore Oil & Gas Prod.,other
1008590.0,,2023.0,Dominion Energy Wexpro - Green River Basin (Prod),1140 West 200 South,Salt Lake City,UT,84101,,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100.0,211130.0,1008590,40.76497,-111.92439,Onshore Oil & Gas Prod.,other
1008595.0,,2023.0,"TGG SHELBY ASSETS, LLC - SHELBY #3 FACILITY",1353 PR 6120,CENTER,TX,75935,,"CLEARFORK MIDSTREAM, LLC",8451 Hwy. 175,Grand Cane,LA,71032,100.0,211130.0,1008595,31.6405266531,-94.349276728159,Direct Point Emitters,other
1008598.0,,2023.0,"Duncan Oil Properties, Inc. 360 Anadarko Basin","100 Park Ave., Suite 1200",Oklahoma City,OK,73102,,DUNCAN OIL PROPERTIES INC,"100 Park Ave., Suite 1200",Oklahoma City,OK,73102,100.0,211120.0,1008598,35.46873,-97.5148,Onshore Oil & Gas Prod.,other
1008607.0,110045585149.0,2023.0,"Pioneer Natural Resources USA, Inc. Permian",3617 N Big Spring St,Midland,TX,79705,MIDLAND COUNTY,PIONEER NATURAL RESOURCES CO,777 Hidden Rdg,Irving,TX,75038,100.0,211120.0,1008607,31.99748,-102.07744,Onshore Oil & Gas Prod.,other
1008608.0,110071160614.0,2023.0,"Evergreen Natural Resources, LLC. Las Vegas-Raton",27000 Highway 12,Trinidad,CO,81082,LAS ANIMAS COUNTY,PIONEER NATURAL RESOURCES CO,777 Hidden Rdg,Irving,TX,75038,100.0,211130.0,1008608,37.158302,-104.565527,Onshore Oil & Gas Prod.,other
1008616.0,,2023.0,XTO Energy Inc 350 South Oklahoma Folded Belt,"210 Park Ave, Suite 2240",Oklahoma City,OK,73102,,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100.0,211130.0,1008616,35.46882,-97.51734,Onshore Oil & Gas Prod.,EXXON MOBIL CORP
1008630.0,,2023.0,BPX Operating Company,1700 Platte st.,Denver,CO,80202,,BP AMERICA INC,"4101 Winfield Road, Suite 200",Warrenville,IL,60555,100.0,211130.0,1008630,29.7531,-95.46212,Onshore Oil & Gas Prod.,other
1008632.0,,2023.0,"BPX Energy Permian Basin, AAPG Basin 430",501 Westlake Park Blvd,Houston,TX,77079,,BP AMERICA INC,501 Westlake Park Blvd,Houston,TX,77079,100.0,211130.0,1008632,36.0613546,-95.9515399,Onshore Oil & Gas Prod.,other
1008639.0,,2023.0,Citation Oil & Gas Corp. 430 Permian Basin,14077 Cutten Road,Houston,TX,77069,,CITATION OIL & GAS CORP,14077 Cutten Road,Houston,TX,77069,100.0,211120.0,1008639,32.32152,-101.247,Onshore Oil & Gas Prod.,other
1008642.0,,2023.0,Basin 430 Production,11750 Katy Freeway,Houston,TX,77079,,VENCER ENERGY LLC,"11750 Katy Freeway, Suite 200",Houston,TX,77079,100.0,211120.0,1008642,32.7871,-96.80262,Onshore Oil & Gas Prod.,other
1008673.0,,2023.0,"EXCO Resources (PA), LLC - Basin 160A","13448 State Route 422, STE 1",Kittanning,PA,16201,,EXCO RESOURCES INC,"12377 Merit Drive, Suite 1700",Dallas,TX,75251,100.0,211130.0,1008673,40.7164495,-80.1205256,Onshore Oil & Gas Prod.,other
1008677.0,110064007532.0,2023.0,Area 51 CGP Facility,5911 County Road 136,Pawnee,TX,78145,BEE COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,213112.0,1008677,28.651637,-98.000845,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1008680.0,110064007532.0,2023.0,Area 71 CGP Facility,5911 County Road 136,Pawnee,TX,78145,BEE COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,213112.0,1008680,28.651637,-98.000845,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1008681.0,110064007532.0,2023.0,Area 72 CGP Facility,5911 County Road 136,5911 County Road 136,TX,78145,BEE COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,213112.0,1008681,28.651637,-98.000845,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1008694.0,,2023.0,BTA 430 Permian Basin,104 South Pecos,Midland,TX,79701,,BTA OIL PRODUCERS LLC,104 S Pecos St,Midland,MD,79701,100.0,211120.0,1008694,31.99692,-102.08085,Onshore Oil & Gas Prod.,other
1008700.0,,2023.0,COTERRA ENERGY - 430 - PERMIAN BASIN,840 Gessner Road,Houston,TX,77024,,COTERRA ENERGY INC,"840 Gessner Road, Suite 1400",Houston,TX,77024,100.0,211120.0,1008700,36.151561,-95.989756,Onshore Oil & Gas Prod.,other
1008702.0,,2023.0,COTERRA ENERGY - 360 - ANADARKO BASIN,840 Gessner Road,Houston,TX,77024,,COTERRA ENERGY INC,"840 Gessner Road, Suite 1400",Houston,TX,77024,100.0,211120.0,1008702,36.151561,-95.989756,Onshore Oil & Gas Prod.,other
1008714.0,,2023.0,Gulf Coast Facility,16285 PARK TEN PLACE STE 500,HOUSTON,TX,77084,,PENN VIRGINIA CORP,16285 PARK TEN PLACE STE 500,HOUSTON,TX,77084,100.0,211120.0,1008714,29.7726138,-95.514493,Onshore Oil & Gas Prod.,other
1008744.0,110043569787.0,2023.0,Sarsen Gas Processing Plant,774 Prospect Road,Evans City,PA,16033,BUTLER COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1008744,40.81476,-80.04373,Direct Point Emitters,MPLX LP
1008753.0,,2023.0,Foundation Energy Management 345 Arkoma Basin,"5057 Keller Springs Rd, Suite 650",Addison,TX,75001,,FOUNDATION ENERGY MANAGEMENT LLC,"5057 Keller Springs Rd, Suite 650",Addison,TX,75001,100.0,211130.0,1008753,32.9654778,-96.8297403,Onshore Oil & Gas Prod.,other
1008783.0,,2023.0,CNX Gas Company LLC -160A Appalachian Basin Eastern Overthrust Area,1000 Horizon Vue Drive,Canonsburg,PA,15317,,CNX RESOURCES CORP,1000 Horizon Vue Drive,Canonsburg,PA,15137,100.0,211130.0,1008783,40.279096989091,-80.166882984418,Onshore Oil & Gas Prod.,other
1008788.0,,2023.0,"Texland Petroleum, LP, 430 - Permian Basin","777 MAIN STREET, SUITE 3200",FORT WORTH,TX,76102,,TEXLAND PETROLEUM LP,"777 Main Street, Suite 2300",Fort Worth,TX,76102,100.0,211120.0,1008788,32.7579468,-97.3246534,Onshore Oil & Gas Prod.,other
1008795.0,110071159312.0,2023.0,"Arsenal Resources, LLC 160A Appalachian Basin","6031 Wallace Road Ext, Suite 300",Wexford,PA,15090,HARRISON COUNTY,ARSENAL ENERGY HOLDINGS LLC,"6031 Wallace Road Ext., Suite 300",Wexford,PA,15090,100.0,211130.0,1008795,39.301158,-80.209822,Onshore Oil & Gas Prod.,other
1008826.0,110063225022.0,2023.0,Majorsville Gas Plant,1700 Majorsville Road,Dallas,WV,26036,MARSHALL COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1008826,39.963284,-80.519491,Direct Point Emitters,MPLX LP
1008827.0,110055514689.0,2023.0,Mobley  Gas Plant,14624 North Fork Road,Smithfield,WV,26437,WETZEL COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1008827,39.499528,-80.561761,Direct Point Emitters,MPLX LP
1008829.0,110054628159.0,2023.0,Sherwood Gas Plant,218 Swisher Lane,West Union,WV,26456,DODDRIDGE COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1008829,39.281445,-80.69374,Direct Point Emitters,MPLX LP
1008831.0,110071160232.0,2023.0,Catcher Ranch Gas Plant,,McAlester,OK,74502,PITTSBURG COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,486210.0,1008831,34.87402778,-96.05205556,Direct Point Emitters,MPLX LP
1008835.0,110045552763.0,2023.0,Aux Sable Midstream - Palermo Conditioning Plant,1638 74th Ave. NW,Palermo,ND,58769,MOUNTRAIL COUNTY,AUX SABLE MIDSTREAM LLC,6155 E. Us Route 6,Morris,IL,60450,100.0,211130.0,1008835,48.301166,-102.220966,Direct Point Emitters,other
1008857.0,110071161524.0,2023.0,CRI 515 Powder River,20 N Broadway,Oklahoma City,OK,73102,TULSA COUNTY,SAMSON RESOURCES CORP,"15 E 5Th St, Suite 1000",Tulsa,OK,74103,100.0,211120.0,1008857,36.159288,-95.996478,Onshore Oil & Gas Prod.,other
1008882.0,,2023.0,Pennsylvania General Energy Company LLC,120 Market Street,Warren,PA,16365,,PENNSYLVANIA GENERAL ENERGY CORP,120 Market Street,Warren,PA,16365,100.0,211130.0,1008882,41.8451,-79.14536,Onshore Oil & Gas Prod.,other
1008885.0,,2023.0,"Tellus Operating Group, LLC - MS Operations","602 Crescent Place, Suite 100",Ridgeland,MS,39157,,TELLUS ENERGY GROUP LLC,602 Crescent Place,Ridgeland,MS,39157,100.0,211120.0,1008885,32.4524,-90.15393,Onshore Oil & Gas Prod.,other
1008888.0,110071162349.0,2023.0,"TreeTop Midstream Services, LLC 210 Mid-Gulf Coast","602 Crescent Place, Suite 100",Ridgeland,MS,39157,MADISON COUNTY,TENRGYS LLC,602 Crescent Place,Ridgeland,MS,39157,100.0,211120.0,1008888,32.4524,-90.15393,Gathering & Boosting,other
1008890.0,,2023.0,Summit Petroleum LLC,"550 W. Texas Avenue, Suite 700",Midland,TX,79701,,SUMMIT PETROLEUM LLC,"550 W. Texas Avenue, Suite 700",Midland,TX,79701,100.0,211120.0,1008890,31.9916009,-102.0832543,Onshore Oil & Gas Prod.,other
1008920.0,110007161980.0,2023.0,DCP MIDSTREAM LP/CIMARRON PLT,,SEILING,OK,73663,DEWEY COUNTY,ENBRIDGE (US) INC,5435 Westheimer Court,Houston,TX,77056,13.2,211130.0,1008920,36.1819,-98.9942,Direct Point Emitters,PHILLIPS 66
1008921.0,110039032864.0,2023.0,DCP MIDSTREAM LP/KINGFISHER NATURAL G,,CASHION,OK,73016,KINGFISHER COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1008921,35.7892,-97.7445,Direct Point Emitters,PHILLIPS 66
1008924.0,110071161966.0,2023.0,National Helium Plant,,LIBERAL,KS,67901,SEWARD COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1008924,37.1592,-100.7625,Direct Point Emitters,PHILLIPS 66
1008937.0,,2023.0,Appalachian Basin - AAPG Province 160A,"33 West Third Street, Suite 300",Williamsport,PA,17701,,ARD OPERATING LLC,33 West Third Street,Wiiliamsport,PA,17701,100.0,211130.0,1008937,41.241182,-77.0010648,Onshore Oil & Gas Prod.,other
1008954.0,110071161300.0,2023.0,Green River Basin - 535,PO Box 4358,Houston,TX,77210,HARRIS COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd,Irving,TX,75039,100.0,211130.0,1008954,29.77,-95.37,Onshore Oil & Gas Prod.,EXXON MOBIL CORP
1008957.0,,2023.0,"EXCO Resources, Inc. - Arkla Basin #230","12377 Merit Dr., Suite 1700",Dallas,TX,75251,,EXCO RESOURCES INC,"12377 Merit Drive, Suite 1700",Dallas,TX,75251,100.0,211130.0,1008957,32.91593,-96.77249,Onshore Oil & Gas Prod.,other
1008958.0,,2023.0,"EXCO Resources, Inc. - East Texas Basin #260","12377 Merit Dr., Suite 1700",Dallas,TX,75251,,EXCO RESOURCES INC,"12377 Merit Drive, Suite 1700",Dallas,TX,75251,100.0,211130.0,1008958,32.91593,-96.77249,Onshore Oil & Gas Prod.,other
1008959.0,,2023.0,"Compass Production Partners, LP - Permian Basin #430","5555 East 71st Street, Suite 8200",Tulsa,OK,74136,,COMPASS PRODUCTION PARTNERS LP,"204 N Robinson, Suite 1300",Oklahoma City,OK,73102,100.0,211120.0,1008959,35.4711808,-97.516602,Onshore Oil & Gas Prod.,other
1008976.0,,2023.0,"EOG Resources, Inc. 350 South Oklahoma folded belt",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008976,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008977.0,,2023.0,"EOG Resources, Inc. 420 Fort Worth syncline",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008977,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008979.0,,2023.0,"EOG Resources, Inc. 540 Denver basin",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008979,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008980.0,,2023.0,"EOG Resources, Inc. 395 Williston basin",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008980,29.75894,-95.37096,Onshore Oil & Gas Prod.,EOG RESOURCES INC
1008984.0,110034207481.0,2023.0,"EOG Resources, Inc. 355 Chautauqua Platform Gathering & Boosting",1111 Bagby St. Sky Lobby 2,Houston,TX,77002,HARRIS COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211120.0,1008984,29.75894,-95.37096,Gathering & Boosting,EOG RESOURCES INC
1008998.0,,2023.0,Henry Resources LLC,3525 Andrews Hwy,Midland,TX,79703,,HENRY RESOURCES LLC,3525 Andrews Hwy,Midland,TX,79703,100.0,211120.0,1008998,31.9810423,-102.1346874,Onshore Oil & Gas Prod.,other
1009039.0,110071162245.0,2023.0,WPX Energy Permian LLC,333 West Sheridan,Oklahoma City,OK,73102,OKLAHOMA COUNTY,DEVON ENERGY CORP,333 West Sheridan Avenue,Oklahoma City,OK,73102,100.0,211130.0,1009039,35.513564,-97.578898,Onshore Oil & Gas Prod.,other
1009054.0,,2023.0,Dollarhide Gas Plant,,Andrews,TX,79714,Andrews,SCOUT ENERGY MANAGEMENT LLC,"13800 Monfort Drive, Suite 100",Dallas,TX,75240,100.0,211130.0,1009054,32.14444,-103.054,Direct Point Emitters,other
1009056.0,,2023.0,Vital Energy Production,521 E. 2nd Street,Tulsa,OK,74120,,LAREDO PETROLEUM INC,"15 W. Sixth Street, Suite 900",Tulsa,OK,74119,100.0,211120.0,1009056,36.1433174,-95.9911897,Onshore Oil & Gas Prod.,other
1009076.0,,2023.0,580 San Juan Basin - Simcoe LLC,1199 MAIN AVE SUITE 101,DURANGO,CO,81301,,BP AMERICA INC,"4101 Winfield Road, Suite 200",Warrenville,IL,60555,100.0,211130.0,1009076,29.78037,-95.6295,Onshore Oil & Gas Prod.,other
1009082.0,110038383184.0,2023.0,XTO Energy Inc 230 Arkla,6141 Paluxy Drive,Tyler,TX,75703,SMITH COUNTY,EXXON MOBIL CORP,5959 Las Colinas Blvd.,Irving,TX,75039,100.0,211130.0,1009082,32.28248,-95.27886,Onshore Oil & Gas Prod.,EXXON MOBIL CORP
1009090.0,,2023.0,Pleasant Hill Gas Treating Facility,4827 Louisiana Highway 177,Pelican,LA,71063,,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1009090,31.881015,-93.466108,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1009093.0,110071159994.0,2023.0,Yoakum Cryogenic Plant,,Yoakum,TX,77995,LAVACA COUNTY,ENTERPRISE PRODUCTS PARTNERS LP,"1100 Louisiana Street, 10Th Floor",Houston,TX,77002,100.0,211130.0,1009093,29.3421,-97.11,Direct Point Emitters,ENTERPRISE PRODUCTS PARTNERS LP
1009101.0,,2023.0,REM 305 Michigan Basin - PRODUCTION,"10691 East Carter Rd, Suite 201",Traverse City,MI,49684,,RIVERSIDE ENERGY MICHIGAN LLC,"10691 E Carter Rd, Ste 201",Traverse City,MI,49684,100.0,211130.0,1009101,44.78065,-85.63963,Onshore Oil & Gas Prod.,other
1009106.0,,2023.0,Slawson Exploration - Williston Basin 395,"1675 Broadway, #1600",Denver,CO,80202,,SLAWSON COS INC,727 North Waco,Wichita,KS,67203,100.0,211120.0,1009106,39.742905,-104.98738,Onshore Oil & Gas Prod.,other
